CVE_ID,Published,CVSS,Severity,Vendor,Product,Description,VulnStatus,PubDate,DaysOld,KnownExploited,RiskScore,RiskTier
CVE-2026-10910,2026-06-04 23:16:52.943000+00:00,8.8,HIGH,Google,Chrome,Type Confusion in V8 in Google Chrome prior to 149.0.7827.53 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High),Analyzed,2026-06-04,8.973339075358796,False,52.59,Medium
CVE-2026-10913,2026-06-04 23:16:53.347000+00:00,8.8,HIGH,Google,Chrome,Use after free in ANGLE in Google Chrome on Windows prior to 149.0.7827.53 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High),Analyzed,2026-06-04,8.97333439943287,False,52.59,Medium
CVE-2026-10932,2026-06-04 23:16:55.670000+00:00,8.8,HIGH,Google,Chrome,Use after free in UI in Google Chrome on Android prior to 149.0.7827.53 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: High),Analyzed,2026-06-04,8.973307512858796,False,52.59,Medium
CVE-2026-11235,2026-06-04 23:17:31.407000+00:00,8.8,HIGH,Google,Chrome,Insufficient policy enforcement in Compositing in Google Chrome prior to 149.0.7827.53 allowed a remote attacker who had compromised the renderer process to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: Low),Analyzed,2026-06-04,8.972893890173612,False,52.59,Medium
CVE-2026-11211,2026-06-04 23:17:28.447000+00:00,8.8,HIGH,Google,Chrome,Integer overflow in V8 in Google Chrome prior to 149.0.7827.53 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: Medium),Analyzed,2026-06-04,8.972928149432871,False,52.59,Medium
CVE-2026-11230,2026-06-04 23:17:30.817000+00:00,8.8,HIGH,Google,Chrome,Use after free in Extensions in Google Chrome prior to 149.0.7827.53 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: Low),Analyzed,2026-06-04,8.972900718877314,False,52.59,Medium
CVE-2026-36720,2026-06-09 19:17:42.380000+00:00,8.1,HIGH,Unknown,Unknown,Insecure permissions in bookcars v8.3 allows authenticated attackers to escalate privileges from user to admin via modifying their user type.,Deferred,2026-06-09,4.139433554525462,False,52.54,Medium
CVE-2026-53813,2026-06-11 21:16:23.440000+00:00,7.8,HIGH,Openclaw,Openclaw,"OpenClaw before 2026.4.25 contains a path traversal vulnerability in memory-core artifact loading where workspace state influences local package root resolution. Attackers with access to affected workspaces can load memory-core artifacts from unintended local locations, potentially executing malicious code or accessing sensitive data.",Analyzed,2026-06-11,2.057013878599537,False,52.53,Medium
CVE-2026-34311,2026-05-28 21:16:29.180000+00:00,9.8,CRITICAL,Oracle,Hospitality Opera 5 Property Services,"Vulnerability in the Oracle Hospitality OPERA 5 Property Services product of Oracle Hospitality Applications (component: Opera).  Supported versions that are affected are 5.6.19.24, 5.6.22, 5.6.25.19, 5.6.27.6 and  5.6.28. Easily exploitable vulnerability allows unauthenticated attacker with network access via HTTP to compromise Oracle Hospitality OPERA 5 Property Services.  Successful attacks of this vulnerability can result in takeover of Oracle Hospitality OPERA 5 Property Services. CVSS 3.1 Base Score 9.8 (Confidentiality, Integrity and Availability impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H).",Analyzed,2026-05-28,16.05694744341435,False,52.53,Medium
CVE-2026-46817,2026-05-28 21:16:31.503000+00:00,9.8,CRITICAL,Oracle,E-Business Suite,"Vulnerability in the Oracle Payments product of Oracle E-Business Suite (component: File Transmission).  Supported versions that are affected are 12.2.3-12.2.15. Easily exploitable vulnerability allows unauthenticated attacker with network access via HTTP to compromise Oracle Payments.  Successful attacks of this vulnerability can result in takeover of Oracle Payments. CVSS 3.1 Base Score 9.8 (Confidentiality, Integrity and Availability impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H).",Analyzed,2026-05-28,16.056920556840275,False,52.53,Medium
CVE-2026-45288,2026-05-28 21:16:31.220000+00:00,9.8,CRITICAL,Unknown,Unknown,"Marten is a .NET Transactional Document DB and Event Store on PostgreSQL. Prior to 8.36.1, Marten's full-text search APIs interpolated the user-supplied regConfig parameter directly into the generated SQL without parameterization or validation, making every code path that exposes regConfig to untrusted input a SQL injection sink. This vulnerability is fixed in 8.36.1.",Deferred,2026-05-28,16.05692383230324,False,52.53,Medium
CVE-2026-45503,2026-06-09 17:17:26.137000+00:00,8.1,HIGH,Unknown,Unknown,Server-side request forgery (ssrf) in Microsoft Exchange Server allows an authorized attacker to disclose information over a network.,Undergoing Analysis,2026-06-09,4.222954885543982,False,52.48,Medium
CVE-2026-42974,2026-06-09 17:17:13.180000+00:00,8.1,HIGH,Microsoft,Windows 11 23H2,Integer underflow (wrap or wraparound) in Windows Performance Monitor allows an unauthorized attacker to execute code over a network.,Analyzed,2026-06-09,4.223104850821759,False,52.48,Medium
CVE-2026-42981,2026-06-09 17:17:14.063000+00:00,8.1,HIGH,Microsoft,Windows 11 23H2,Integer underflow (wrap or wraparound) in Windows Performance Monitor allows an unauthorized attacker to execute code over a network.,Analyzed,2026-06-09,4.223094630914352,False,52.48,Medium
CVE-2026-42987,2026-06-09 17:17:14.853000+00:00,8.1,HIGH,Microsoft,Windows Server 2012,Use after free in Windows Deployment Services allows an unauthorized attacker to execute code over a network.,Analyzed,2026-06-09,4.223085487395833,False,52.48,Medium
CVE-2026-47631,2026-06-09 17:17:35.173000+00:00,8.1,HIGH,Unknown,Unknown,Improper neutralization of input during web page generation ('cross-site scripting') in Microsoft Exchange Server allows an unauthorized attacker to perform spoofing over a network.,Undergoing Analysis,2026-06-09,4.222850302210648,False,52.48,Medium
CVE-2026-7383,2026-06-09 17:17:50.337000+00:00,8.1,HIGH,Unknown,Unknown,"Issue summary: A signed integer overflow when sizing the destination
buffer for Unicode output in ASN1_mbstring_ncopy() can lead to a heap
buffer overflow.

Impact summary: A heap buffer overflow may lead to a crash or possibly
attacker controlled code execution or other undefined behaviour.

In ASN1_mbstring_copy() and ASN1_mbstring_ncopy() the destination
size for Unicode output is computed in a signed int: by left shift
of the input character count for BMPSTRING (UTF-16) and
UNIVERSALSTRING (UTF-32), and by summing per-character byte counts
for UTF8STRING. The calculation overflows when the input reaches
around 2^30 characters. In the worst case (UNIVERSALSTRING at 2^30
characters) the size wraps to zero, OPENSSL_malloc(1) is called, and
the subsequent character copy writes several gigabytes past the
one-byte allocation.

X.509 certificate processing routes through ASN1_STRING_set_by_NID(),
whose DIRSTRING_TYPE mask excludes UNIVERSALSTRING and whose per-NID
size limits cap the input length; no network protocol or
certificate-handling path in OpenSSL exercises the overflow.
Triggering the bug requires an application that calls
ASN1_mbstring_copy() or ASN1_mbstring_ncopy() directly, or registers
a custom string type via ASN1_STRING_TABLE_add(), with
attacker-controlled input on the order of half a gigabyte or more.
For these reasons this issue was assigned Low severity.

The FIPS modules in 4.0, 3.6, 3.5, 3.4 and 3.0 are not affected by
this issue, as the affected code is outside the OpenSSL FIPS module
boundary.",Awaiting Analysis,2026-06-09,4.222674792951389,False,52.48,Medium
CVE-2026-42835,2026-06-09 17:17:09.140000+00:00,8.1,HIGH,Microsoft,Teams,Improper neutralization of special elements in output used by a downstream component ('injection') in Microsoft Teams for Android allows an authorized attacker to disclose information over a network.,Analyzed,2026-06-09,4.223151610081018,False,52.48,Medium
CVE-2026-45599,2026-06-09 17:17:28.217000+00:00,8.1,HIGH,Microsoft,Windows 10 1607,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,Analyzed,2026-06-09,4.222930811469907,False,52.48,Medium
CVE-2026-45635,2026-06-09 17:17:30.100000+00:00,8.1,HIGH,Microsoft,Windows 10 1607,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,Analyzed,2026-06-09,4.222909017488426,False,52.48,Medium
CVE-2026-45039,2026-05-28 19:16:38.390000+00:00,9.8,CRITICAL,Unknown,Unknown,"RustFS is a distributed object storage system built in Rust. Prior to 1.0.0-beta.2, the internode RPC layer authenticates every request with an HMAC-SHA256 signature using a shared secret. The function that produces this secret, get_shared_secret() in crates/ecstore/src/rpc/http_auth.rs, falls back to the public, source-tree-embedded DEFAULT_SECRET_KEY = ""rustfsadmin"" when neither the RUSTFS_RPC_SECRET environment variable nor the global S3 secret key has been configured. This vulnerability is fixed in 1.0.0-beta.2.",Deferred,2026-05-28,16.140174179525463,False,52.47,Medium
CVE-2025-31272,2026-06-11 19:16:27.567000+00:00,7.8,HIGH,Apple,Macos,The issue was addressed with improved checks. This issue is fixed in macOS Sequoia 15.4. An app may be able to bypass launch constraint protections and execute malicious code with elevated privileges.,Analyzed,2026-06-11,2.1402994457291666,False,52.47,Medium
CVE-2026-41236,2026-06-04 19:16:29.327000+00:00,8.8,HIGH,Unknown,Unknown,"Froxlor is open source server administration software. Version 2.3.6 contains a symlink-following flaw in the root-owned SSH key synchronization path used for customer FTP users. The provisioning code appends public keys to `~/.ssh/authorized_keys` under a customer-controlled home directory without verifying that the target path is not a symbolic link. If an attacker controls a shell-enabled customer account and can modify files inside the assigned home directory, the attacker can replace `~/.ssh/authorized_keys` with a symlink to `/root/.ssh/authorized_keys`. When Froxlor's privileged cron task later synchronizes SSH keys, it appends the attacker-supplied key into root's authorized key file, resulting in root SSH access. Version 2.3.7 contains a patch.",Deferred,2026-06-04,9.140279075358796,False,52.47,Medium
CVE-2026-24065,2026-06-09 16:16:39.477000+00:00,8.1,HIGH,Unknown,Unknown,"Waves Central for macOS versions 13.0.9 through 16.5.5 contain a local privilege escalation vulnerability in the privileged helper service. The helper validates connecting XPC clients using the client process identifier (PID) to verify code-signing identity. Because process identifiers can be reused, a local attacker can exploit a race condition between the time a connection request is made and the time the helper performs validation, causing the helper to trust an attacker-controlled process. This allows the attacker to invoke privileged operations, resulting in arbitrary code execution as root. The issue is fixed in version 16.6.2.",Deferred,2026-06-09,4.265161598506944,False,52.45,Medium
CVE-2026-49948,2026-06-09 16:16:43.450000+00:00,8.1,HIGH,Unknown,Unknown,"Mem0 versions through 0.2.8, fixed in commit ae7f406, contain a missing authorization vulnerability in the self-hosted server component where the POST /configure endpoint modifies global LLM provider and embedder configuration but only verifies authentication via JWT or X-API-Key without validating the caller's role. Any authenticated user holding a distributed API key can redirect all LLM and embedder traffic to an attacker-controlled server, with the malicious configuration persisted to PostgreSQL and surviving server restarts to affect all users and API keys on the instance.",Deferred,2026-06-09,4.2651156147106475,False,52.45,Medium
CVE-2026-38702,2026-05-28 17:16:21.177000+00:00,9.8,CRITICAL,Inhandnetworks,Ir315 Firmware,"A command injection vulnerability exists in the Admin Access feature of InHand Networks IR302 firmware V3.5.108, IR305 firmware V1.0.118, IR315 firmware V1.0.118, IR615 firmware V1.0.118, and earlier versions. Attackers can exploit this vulnerability to obtain ROOT privileges on remote target devices.",Analyzed,2026-05-28,16.223706737395833,False,52.41,Medium
CVE-2026-9093,2026-05-28 17:16:34.210000+00:00,9.8,CRITICAL,Unknown,Unknown,"In Casdoor versions 2.362.0 and earlier, the SAML service provider implementation does not validate the AudienceRestriction element in SAML assertions. The buildSp function in object/saml_sp.go never sets AudienceURI on the gosaml2 SAMLServiceProvider struct and never inspects WarningInfo.NotInAudience. This allows assertions issued for other service providers to be accepted by Casdoor.",Deferred,2026-05-28,16.223555892488424,False,52.41,Medium
CVE-2026-9097,2026-05-28 17:16:34.767000+00:00,9.8,CRITICAL,Unknown,Unknown,"Casdoor versions 2.362.0 and earlier do not verify that a JWT used for token exchange is still active. The GetTokenExchangeToken() function in object/token_oauth.go validates the JWT signature and parses its claims, but never queries the Token table to verify whether the subject token has been revoked or invalidated. Because the revocation check is entirely absent, administrators are unable to terminate active sessions or revoke compromised tokens.",Deferred,2026-05-28,16.223549445729166,False,52.41,Medium
CVE-2026-9094,2026-05-28 17:16:34.337000+00:00,9.8,CRITICAL,Unknown,Unknown,Casdoor versions 2.362.0 and earlier contain a vulnerability enabling cross-organization token exchange. The GetTokenExchangeToken function in object/token_oauth.go validates JWT signatures but does not verify that the token's user belongs to the same organization as the target application. This can result in privilege escalation across organizational boundaries.,Deferred,2026-05-28,16.22355442258102,False,52.41,Medium
CVE-2026-38704,2026-05-28 17:16:21.413000+00:00,9.8,CRITICAL,Inhandnetworks,Ir315 Firmware,"A command injection vulnerability exists in the WireGuard VPN feature of InHand Networks IR302 firmware V3.5.108, IR305 firmware V1.0.118, IR315 firmware V1.0.118, IR615 firmware V1.0.118, and earlier versions. Attackers can exploit this vulnerability to obtain ROOT privileges on remote target devices.",Analyzed,2026-05-28,16.223704005914353,False,52.41,Medium
CVE-2026-24444,2026-05-28 17:16:20.143000+00:00,9.8,CRITICAL,Unknown,Unknown,"SDMC NE6037 cable modem routers running firmware 7.1.6.0.25 and 7.1.6.1.9_B9 contain a hardcoded password vulnerability in the web management interface recovery endpoints (mgmt.php, npcmd.php) that allows unauthenticated attackers to gain root access by submitting the hardcoded credential to the recovery endpoint via HTTP. Attackers can leverage this hardcoded password to enable filtered SSH and Telnet services on the device, resulting in unauthenticated root-level remote access to the underlying system.",Deferred,2026-05-28,16.223718704988425,False,52.41,Medium
